2163,839,3,アルトナー,63.7,ERR,863,851,816,827,2020-01-01,https://www.artner.co.jp/,技術者派遣の老舗。機械設計、ソフト開発などが主力。外国人活用に積極。,23,false,4.0,853.0,0.8685714285714285,0.7733333333333333,0.6095238095238096,0.9622989232251349,0.9699757970747385,0.9834080592060696,817.0,822.7,828.8,874.0,-15.0,0.18484553386332703,-0.03771568032494277,0.1
2311,861,1,エプコ,51.3,ERR,884,873,838,850,2021-02-12,https://www.epco.co.jp/,水道給排水設備の設計とコンサルが主力。低層住宅中心。スマートエネルギー事業育成。,27.5,false,5.0,889.5,0.878095238095238,0.7771428571428571,0.6152380952380953,0.9524913545200507,0.9637144758045264,0.9743458326590483,833.8,840.5,848.1,906.2093778944001,-42.0,0.08186322092370722,-0.09312031028347874,0.18
2516,901,11,東証マザーズEFT ,1,ERR,920,910,882,892,2020-04-01,https://www.yahoo.co.jp,東証マザーズEFT ,1,false,20.0,905.5,0.9036608863198459,0.7880539499036608,0.6146435452793835,0.9464271022759272,0.9256298073277732,0.9438059117229712,881.7,887.4,893.6,930.0,-1.0,0.4969973072738432,0.2716442442638542,0.02
3657,1023,1,ポールトゥウィン・ピットクルーホールディングス,61.8,ERR,1049,1036,997,1010,2020-01-01,https://www.poletowin-pitcrew-holdings.co.jp/,アプリなどのデバッグ・検証事業とネット監視事業が2本柱。海外に複数拠点。,13,false,5.0,1054.5,0.9085714285714286,0.8171428571428572,0.6323809523809524,0.9846367372859841,0.9576745269504141,0.8621433809701509,989.8,998.2,1006.9,1120.8897528511077,-16.0,0.23330124429177185,0.0211321294046572,0.1
3666,600,4,テクノスジャパン,36,ERR,618,609,582,591,2020-01-01,https://www.tecnos.co.jp/,統合基幹業務システムの導入支援。独SAP製に強み。ビッグデータ解析、製品化へ。,13,false,5.0,610.0,0.9126016260162602,0.8008130081300813,0.6056910569105691,0.979524558207901,0.9779577742610208,0.9730785865547404,591.3,594.1,596.1,632.24,-2.0,0.2881738574834938,0.04384587395834852,0.04
3768,935,0,リスクモンスター,57.7,ERR,963,949,908,922,2020-01-01,https://www.riskmonster.co.jp/,ネットで審査・与信管理サービスを提供。東京商工リサーチ企業情報を活用。,14.5,true,5.0,952.5,0.901213171577123,0.8024263431542461,0.6256499133448874,0.9907731904252866,0.9867641121093113,0.9924084479210705,907.0,914.3,922.2,980.6900919808,-6.0,-0.1555984902313239,-0.3324882894392171,0.06
3825,138,7,リミックス,0,ERR,145,142,131,134,2021-05-14,https://www.remixpoint.co.jp/,暗号資産交換所「ビットポイント」を運営。電力小売り、中古車売買、ホテルの企画開発も展開,0,true,5.0,143.5,0.9066666666666666,0.8057142857142857,0.6019047619047619,0.9900449881562181,0.9924392040960219,0.9965958282157006,128.1,130.9,133.8,151.09383726342875,-37.0,-0.09455304217705257,-0.3856023614200663,0.16
3834,676,-5,朝日ネット,45.1,ERR,692,684,660,668,2021-05-10,https://asahi-net.jp/,独立系のネット接続大手。「ASAHIネット」を運営。クラウド型教育支援サービスも。,19,false,5.0,684.5,0.9047619047619048,0.7961904761904762,0.6228571428571429,0.9539855621498572,0.9682858063401538,0.9638018557833762,662.6,665.6,669.1,705.559082797623,-15.0,0.3006561888998912,0.08044774842019371,0.12000000000000001
3839,795,-4,ＯＤＫソリューションズ,56.1,ERR,832,813,759,777,2020-01-01,https://www.odk.co.jp/,システム開発・運営会社。入試関連など、教育分野に強み。筆頭株主は学研HD。,10,false,4.0,806.5,0.8957169459962756,0.7988826815642458,0.6126629422718808,0.9949972059435496,0.9941198340608645,0.9896534615864213,770.8,777.7,784.4,906.0,-1.0,0.6412750231346365,0.6426614774612242,0.02
4345,830,-6,シーティーエス,28.8,ERR,852,841,809,819,2021-04-30,https://www.cts-h.co.jp/,建設現場向けITインフラのレンタル会社。測量計測機器やシステム機器が主力。,12.7,false,5.0,849.0,0.92,0.8133333333333334,0.6076190476190476,0.9862936140728615,0.9954334804793599,0.9985762846690825,805.3,810.8,817.0,874.447296,-4.0,0.43905869501139455,0.23322544226718317,0.06
4366,954,31,ダイトーケミックス,60.5,ERR,1001,977,909,931,2020-01-01,https://www.daitochemix.co.jp/,感光性材料最大手。半導体、写真材料や医薬関連が主力。産廃処理事業も。,10,false,5.0,956.0,0.8719512195121951,0.7967479674796748,0.5934959349593496,0.9758716222087296,0.9921850850124878,0.9629183037882288,917.2,926.0,935.8,999.1563276356812,-16.0,1.1473465725620209,1.3087899714354905,0.06
4743,768,0,アイティフォー,57.6,ERR,786,777,751,759,2020-01-01,https://www.itfor.co.jp/,独立系ソフト開発会社。ネットワーク構築や金融機関向け債権管理システムに強み。,23,false,5.0,781.0,0.9085365853658537,0.8109756097560976,0.6280487804878049,0.9797996140961608,0.9854305886652535,0.9915679251292822,748.4,753.2,758.4,804.5272090200457,-15.0,0.08227580882080471,-0.06575841685269264,0.04
4762,1027,3,エックスネット,65.4,ERR,1046,1037,1008,1017,2020-01-01,https://www.xnet.co.jp/,資産運用、融資システムを提供。金融業・投資顧問向け中心。NTTデータ子会社。,28,false,3.0,1031.0,0.8641114982578397,0.7787456445993032,0.5923344947735192,0.9286001690529293,0.9358350819503746,0.9284570738634934,1008.3,1013.5,1018.6,1012.35232,4.0,0.2881096551824254,0.12778193395280613,0.02
4792,1159,-12,山田コンサルティンググループ,73.7,ERR,1192,1175,1127,1143,2020-01-01,https://www.yamada-cg.co.jp/,フィナンシャルプランナーの教育・研修から出発。経営コンサルが主力。不動産やM&Aコンサルも。,37,false,5.0,1178.5,0.9207317073170732,0.823170731707317,0.6056910569105691,0.98295044415959,0.9905821936329633,0.9893395392167922,1123.0,1131.3,1141.3,1212.0,-40.0,-0.416252185444688,-0.39339547766747224,0.06
6888,404,6,アクモス,27.7,ERR,418,411,390,397,2020-01-01,https://www.acmos.co.jp/,ITソリューション主軸。M&A戦略で事業強化。EC支援、金融や医療系システムに実績。,9,false,5.0,400.0,0.8699186991869918,0.7703252032520326,0.6036585365853658,0.9604084917491464,0.9651518079609969,0.9716817482454507,396.4,398.3,399.8,413.68592807639,-13.0,0.44598346215652007,0.19268101486031294,0.16
